,Index,Category,Number,protein,carbonhydrate,fat,minerals,fibre,water
1451,1451,Beef pizza with black pepper,490,0.08841734258774994,0.5442049141950538,0.027742111341295936,0.018303691922730257,0.21529920764870772,0.10603273230446239
1452,1452,Pepper chicken,480,0.08841734258774994,0.5442049141950538,0.027742111341295936,0.018303691922730257,0.21529920764870772,0.10603273230446239
1453,1453,Sukiyaki goose,325,0.13926545954539213,0.013555037518837736,0.1332409984259087,0.006767176767830421,0.0,0.707171327742031
1454,1454,Roast chicken wingtip,334,0.1724636642320361,0.00090823462731909,0.15601452598170149,0.00477667837545929,0.0,0.665836896783484
1455,1455,Fried lotus root,403,0.024833622371227354,0.16457050517547975,0.0009551393219702829,0.007323702676285098,0.04680182677654386,0.7555152036784937
1456,1456,Caramel pudding,463,0.049406549819494876,0.7043840697541434,0.049406549819494876,0.010676431717907818,0.16270087957799176,0.0234255193109674
1457,1457,Arctic bay,499,0.06119474513566711,0.6028607152195746,0.06722576469568686,0.013486027169035478,0.21148775257135938,0.04374499520867662
1458,1458,Shrimp rolls,616,0.022486723716767763,0.06614338102274482,0.04193470098532366,0.00795057620710151,0.0020258309654745733,0.8594587871025876
1459,1459,Hot pot chicken giblets,498,0.183146737315812,0.0012989130306085958,0.1481760018763498,0.004533036618966151,0.0,0.6628453111582634
1460,1460,Homely stewed fish,465,0.0,0.0,1.0,0.0,0.0,0.0
1461,1461,Eggplant salad,479,0.006106919954564515,0.08651469935633063,0.3348627775086209,0.007625507383266226,0.0010178199924274192,0.5638722758047903
1462,1462,Fried potato chips,280,0.02584440018994561,0.27804673562843374,0.11303267856659231,0.00620966816775169,0.031208332304839985,0.5456581851424366
1463,1463,Macadamia,895,0.07307194657393125,0.12766805330616054,0.6999571924028788,0.0072931253053536696,0.07944611131931843,0.012563571092357334
1464,1464,Treme l lalian zi geng,386,0.04496668277889713,0.8704193806203369,0.027019891425900493,0.009735934900207865,0.02293201117327348,0.02492609910138422
1465,1465,Gravy radish,397,0.011531970031654477,0.11033554377743986,0.00674327061173016,0.00766420592017332,0.03225042466479642,0.8314745849942058
1466,1466,Sweetheart pastry,460,0.07331868610932907,0.4527924263778836,0.38145532637961743,0.0042529791908688525,0.014861895832972108,0.07331868610932907
1467,1467,Glutinous rice lotus root,829,0.024833622371227354,0.16457050517547975,0.0009551393219702829,0.007323702676285098,0.04680182677654386,0.7555152036784937
1468,1468,Durian cheesecake,365,0.014244980839144106,0.2625146468927985,0.051650168620842235,0.004983243154206221,0.03682375999234531,0.6297832005006635
1469,1469,Steamed crab claws,424,,,,,,
1470,1470,Sweet and sour fillet,1015,0.008745784274028416,0.31563437177729514,0.03478660261804561,0.003570196194964757,0.0206361201971457,0.6166269249385203
1471,1471,Braised pork ribs,500,0.18286792693179765,0.0,0.14844218657087196,0.006370759261911725,0.0,0.6623191272354186
1472,1472,Rib eye steak,451,0.2934897993060945,0.0,0.056505506351971324,0.007416502177011661,0.0,0.6425881921649227
1473,1473,Salted shrimp with pepper,499,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1474,1474,Fried instant noodles,311,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
1475,1475,Fried rice noodles with chicken,475,,,,,,
1476,1476,Cheese baked rice,429,0.2200570278816059,0.02406231052537186,0.29553453183725953,0.024242459080112883,0.0,0.4361036706756498
1477,1477,Roast chicken head,428,0.1724636642320361,0.00090823462731909,0.15601452598170149,0.00477667837545929,0.0,0.665836896783484
1478,1478,Salad barbecue bibimbap,383,0.006106919954564515,0.08651469935633063,0.3348627775086209,0.007625507383266226,0.0010178199924274192,0.5638722758047903
1479,1479,Fried chicken chop,758,,,,,,
1480,1480,Marinated beef brisket in spiced sauce,335,0.23858246285462187,0.0,0.28897578373806726,0.005517723893697024,0.0,0.4669240295136139
1481,1481,Spicy potato chips,241,0.06398702755900636,0.5496397205990223,0.3052898734228475,0.01935702925313909,0.03735033866731554,0.02437601049866909
1482,1482,Fruit cup,496,0.10732367846576896,0.046282708861290454,0.03865258766073064,0.006176713627084232,0.002007926631726267,0.7995563847533995
1483,1483,Meatballs,428,0.14121643345442805,0.07904197594740904,0.21780673520991994,0.013054037301830562,0.022555402565637813,0.5263254155207746
1484,1484,Bowl chicken,1056,0.0,0.0,0.9979980040039919,1.999996000008e-06,0.0,0.001999996000008
1485,1485,Marinated trotters,501,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1486,1486,Spicy lobster tail,802,0.060557047657901764,0.10092841276316959,0.032356461738780845,0.0036782469486718664,0.02374786182662814,0.7787319690648479
1487,1487,Sesame biscuits,494,0.10678842862943076,0.7624893408680852,0.04191695329379526,0.01095950680592596,0.013972317764598417,0.0638734526381642
1488,1488,Fried bacon with dried radish,1238,0.3495903964137632,0.01752074510328412,0.3616487915730823,0.02749558356124129,0.0,0.24374448334862908
1489,1489,Red wine sydney,470,0.00042173835150238385,0.002846733872641091,0.0,0.0006909761151015058,0.0,0.996040551660755
1490,1490,Crab pot,1306,0.021780276217462993,0.08910112998053041,0.01881023855144531,0.0030573567733986,0.013860175774749175,0.8533908227024135
1491,1491,Braised sausage,450,0.0348056428263414,0.052157128483131074,0.10441692847902422,0.004702355284502763,0.0,0.8039179449270005
1492,1492,Braised chili in oil,260,0.01000357978102464,0.11384073790806042,0.09973569041681567,0.0034433822143253964,0.0,0.7729766096797739
1493,1493,Orleans chicken drumsticks,451,0.14629486768965996,0.0,0.4281703314448912,0.004073405858071068,0.0,0.4214613950073777
1494,1494,Sea urchin sashimi,500,0.09092172634854744,0.6218515152451749,0.0713910948284215,0.020434539485722443,0.10713404668806946,0.08826707740406431
1495,1495,Barrel fish,349,0.22799379582567214,0.05277450112616909,0.16945484824881038,0.013882108900471297,0.015901921243290124,0.519992824655587
1496,1496,White cut chicken,496,0.1372268361329319,0.0782701213498945,0.030494852473984868,0.01806575033768729,0.004065980329864649,0.7318764593756368
1497,1497,Grilled tofu,444,0.2938402273147998,0.0,0.03376672442702276,0.009609023664049181,0.0,0.6627840245941282
1498,1498,Song hua egg with ginger sauce,321,0.12694091946295394,0.20852452837503227,0.11483240329838759,0.009185927287983281,0.016872522524395757,0.5236436990512471
1499,1499,Cold rice tofu,214,0.20094834125116814,0.08504019324566221,0.25000999120058864,0.023264318923620114,0.0,0.44073715537896085
1500,1500,Roast pork knuckle,1459,0.1953680785539486,0.0,0.12255451553460887,0.006479408294413701,0.0,0.6755979976170289
1501,1501,Steamed shrimp with garlic vermicelli,197,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1502,1502,Tuna warship sushi,398,0.24061165648893798,0.0,0.0505356672437118,0.006613169609322474,0.0,0.7022395066580278
1503,1503,Vegetable salad,1828,0.006106919954564515,0.08651469935633063,0.3348627775086209,0.007625507383266226,0.0010178199924274192,0.5638722758047903
1504,1504,C hoy sum sting peel,510,0.0,0.0,1.0,0.0,0.0,0.0
1505,1505,Brushed cheese hotdog sticks,825,0.2200570278816059,0.02406231052537186,0.29553453183725953,0.024242459080112883,0.0,0.4361036706756498
1506,1506,Chocolate mousse cake,1251,0.04882460459002781,0.5083502948491131,0.25006516549659275,0.007959301869556502,0.018816784730436683,0.16598384846427308
1507,1507,Popcorn,500,0.0,0.0,1.0,0.0,0.0,0.0
1508,1508,Minced pork hand rolled sushi,312,0.1363032787011144,0.04679067776306911,0.2705721801081823,0.020447332916618266,0.0,0.525886530511016
1509,1509,Grilled chicken feet skewers,161,0.0,0.0,0.9979980040039919,1.999996000008e-06,0.0,0.001999996000008
1510,1510,Fruit steak,419,0.10732367846576896,0.046282708861290454,0.03865258766073064,0.006176713627084232,0.002007926631726267,0.7995563847533995
1511,1511,Fried noodle with egg,433,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
1512,1512,Crispy bone sausage,333,0.13843972475800959,0.28481864520106637,0.16771550884662093,0.015242015215964735,0.023817587055141438,0.369966518923197
1513,1513,Chicken with chestnut,197,0.11043787751277194,0.3084884755433476,0.08432350575433671,0.010046029371073132,0.013954244451072266,0.47274986736739827
1514,1514,Scalded prawns,378,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1515,1515,Fruit box,493,0.10732367846576896,0.046282708861290454,0.03865258766073064,0.006176713627084232,0.002007926631726267,0.7995563847533995
1516,1516,Hang Sanxian,332,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1517,1517,Cut noodles in casserole,369,0.019831854825587067,0.07833582656106892,0.024789818531983834,0.001466109531691175,0.010907520154072889,0.8646688703955961
1518,1518,Burning noodles,440,0.019831854825587067,0.07833582656106892,0.024789818531983834,0.001466109531691175,0.010907520154072889,0.8646688703955961
1519,1519,Pineapple pie,315,0.05115511627362545,0.6152823707355506,0.11190181684855567,0.01508638980120447,0.1314402293141765,0.07513407702688739
1520,1520,En oki mushroom mixed with cucumber,461,0.026005213439157997,0.07635365299241502,0.002835154848630007,0.004762884170569876,0.026396269280348345,0.8636468252688788
1521,1521,Taro balls,311,0.14121643345442805,0.07904197594740904,0.21780673520991994,0.013054037301830562,0.022555402565637813,0.5263254155207746
1522,1522,Sauerkraut rice noodles,419,0.001594885823170563,0.8581482532297111,0.0005980821836889611,0.0009037121475904151,0.00498401819740801,0.13377104841843096
1523,1523,Cured fried rice,465,0.3495903964137632,0.01752074510328412,0.3616487915730823,0.02749558356124129,0.0,0.24374448334862908
1524,1524,Yam pole nt a,412,0.013113501208722294,0.15951497738968165,0.000978619493188231,0.004939699326206778,0.02446548732970577,0.7969877152524952
1525,1525,Pickle,462,0.009037993918836003,0.22494562642436275,0.3414353258226935,0.01084177666072636,0.004016886186149335,0.4097223909872321
1526,1526,Hot and sour chicken mixed,498,0.09327902201142976,0.4333587897614341,0.0582993887571436,0.008910391128558692,0.03692294621285761,0.36922946212857616
1527,1527,Millet cake,409,0.0,0.0,1.0,0.0,0.0,0.0
1528,1528,Yam pork ribs soup,318,0.056220867694514155,0.16225648380542607,0.04226126449145452,0.01192781164097048,0.056412095135651964,0.6709214772319828
1529,1529,Fried biscuits,176,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
1530,1530,Fried chicken,263,,,,,,
1531,1531,Casserole white tofu,395,0.10927083431910999,0.007318138445224797,0.0017042240214907064,0.0038309352027561436,0.0,0.8778758680114185
1532,1532,Milk flavor bread slice,499,0.049501561944974404,0.13856420990682491,0.012551105969821097,0.006153224885686284,0.0,0.7932298972926933
1533,1533,S a ury,1466,0.028948704515107174,0.07854613532770338,0.018624341366362658,0.0033952984064851578,0.008097539724505503,0.8623879806598361
1534,1534,Black forest cake,485,0.09101038532280306,0.2286236762878748,0.02524739855994427,0.010860812149535173,0.012972971592066226,0.6312847560877765
1535,1535,Pumpkin porridge,451,0.05115511627362545,0.6152823707355506,0.11190181684855567,0.01508638980120447,0.1314402293141765,0.07513407702688739
1536,1536,Curry chicken rice,414,0.09618193395013615,0.3757758833055354,0.09429733342487105,0.01644044729647324,0.3580740998003669,0.05923030222261709
1537,1537,Fried duck,451,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
1538,1538,Griddle shredded chicken,495,0.3884271286699233,0.03498511644913995,0.2804965054895854,0.03960212586393231,0.0,0.256489123527419
1539,1539,Steamed dumpling,333,,,,,,
1540,1540,Red shrimp,291,0.02414494951510556,0.06435327453406234,0.04828989903021112,0.007163666839605699,0.0,0.8560482100810153
1541,1541,Mushroom and vegetable porridge,949,0.029868732892683235,0.07068933451268365,0.04380747490926875,0.0033799458141360347,0.01393874201658551,0.8383157698546428
1542,1542,Moon cake,1298,0.0,0.0,1.0,0.0,0.0,0.0
1543,1543,Lettuce tip,483,0.0,0.0,1.0,0.0,0.0,0.0
1544,1544,Spaghetti black pepper beef,1990,0.08841734258774994,0.5442049141950538,0.027742111341295936,0.018303691922730257,0.21529920764870772,0.10603273230446239
1545,1545,Johnny cake,439,0.0,0.0,1.0,0.0,0.0,0.0
1546,1546,Braised chicken with bamboo sticks in coconut,446,0.2257474543362564,0.0,0.02628703690493297,0.006510536516617248,0.0,0.7414549722421933
1547,1547,Borscht,1072,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1548,1548,Shrimp salad,198,0.006106919954564515,0.08651469935633063,0.3348627775086209,0.007625507383266226,0.0010178199924274192,0.5638722758047903
1549,1549,Steamed bun fried bun,450,0.07975590159362833,0.48301049132201096,0.2609469897527191,0.009216898282644614,0.014916939200803303,0.1521527798481937
1550,1550,Mixed ed amame,1425,0.10756939155722552,0.0729592753788312,0.045347880754516644,0.007427886994691824,0.04601899104052428,0.7206765742742105
1551,1551,Beef rice,826,,,,,,
1552,1552,Griddle cooked tea tree mushrooms,486,0.06169540976200498,0.13931221559162416,0.026867355864098944,0.0039176585198873164,0.019901745084517735,0.7483056151778669
1553,1553,Roast pork skin,345,0.13869942649214934,0.08260774666076541,0.1458383675615982,0.015845981140263896,0.0,0.6170084781452232
1554,1554,Taste snake,436,0.09892881705825435,0.6973973564797575,0.04951059378452319,0.021334438158538808,0.09883644654746232,0.03399234797146368
1555,1555,Kelp green bean paste,506,0.01787822496190009,0.068093567204614,0.002149294804162852,0.003117991741920887,0.02637770896018046,0.8823832123272217
1556,1556,Egg tart,485,0.17366510891353343,0.0971347219346882,0.05690721083042338,0.009029604504696318,0.03532171706715934,0.6279416367494994
1557,1557,Abalone rice,469,,,,,,
1558,1558,Chicken wing pot,279,0.1751994481217384,0.0,0.12849959522627502,0.004403136130121191,0.0,0.6918978205218653
1559,1559,Pineapple seafood fried rice,227,0.04028399400144473,0.3261511514339192,0.02944212894920405,0.0054329480976644745,0.010941331704096101,0.5877484458136715
1560,1560,Beef and egg fried rice,517,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
1561,1561,Whole wheat bread,300,0.09323422978679521,0.5317205206922433,0.01626842172810406,0.00962415093822652,0.0580335511938215,0.29111912566080955
1562,1562,Steamed rice noodles,456,0.001594885823170563,0.8581482532297111,0.0005980821836889611,0.0009037121475904151,0.00498401819740801,0.13377104841843096
1563,1563,Chicken roll,1624,0.0,0.0,0.9979980040039919,1.999996000008e-06,0.0,0.001999996000008
1564,1564,T bone steak,437,0.2212343446919584,0.0,0.07277708986020531,0.005546615307730867,0.0,0.7004419501401054
1565,1565,Braised Japanese tofu,353,0.005605092547422561,0.17965288009756109,0.0018361510069142876,0.0019069684520651713,0.03479022960469177,0.7762086782913451
1566,1566,Fried icecream,380,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
1567,1567,Sauerkraut beef noodle,422,0.02411429861289415,0.08084219780880088,0.022335374944729827,0.0016285057891117618,0.012847782047853442,0.85823184079661
1568,1568,Sesame octopus warship sushi,493,0.03153120623138006,0.08747366889995757,0.4597453295672189,0.012361249978385863,0.010171356848832276,0.39871718847422527
1569,1569,Grilled an hui,333,0.1088291520312961,0.053445619179380656,0.26957399139523486,0.018395727132901697,0.0,0.5497555102611865
1570,1570,Scones,455,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1571,1571,Crabs iu mai,605,0.24540098152531717,0.019249111897879086,0.3287466126224166,0.013760162132749998,0.0,0.39284313182163705
1572,1572,Shinra men,314,0.2288167468299032,0.01788761735272176,0.3225974921415716,0.025590139121099056,0.0010339663209665757,0.4040740382337378
1573,1573,Rice with tomato and eggs,1338,0.016365106320303847,0.17043659509194495,0.02115489353600254,0.009412131453315242,0.012972340375850613,0.7696589332225828
1574,1574,Fatty intestine,354,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1575,1575,Hand roll noodle,795,0.02411429861289415,0.08084219780880088,0.022335374944729827,0.0016285057891117618,0.012847782047853442,0.85823184079661
1576,1576,Steamed fish,467,0.0,0.0,1.0,0.0,0.0,0.0
1577,1577,Pork liver and lean meat porridge,791,0.21534760753388824,0.02486716178628817,0.036747020453421785,0.007629094220880662,0.0,0.7154091160055212
1578,1578,Harbin sausage,498,0.0348056428263414,0.052157128483131074,0.10441692847902422,0.004702355284502763,0.0,0.8039179449270005
1579,1579,Bitter vegetable soup,405,0.015865119670746414,0.07139303851835886,0.016856689650168063,0.001489030722397699,0.01090726977363816,0.8834888516646908
1580,1580,Shredded bag,401,0.10107289234918669,0.7284621894312824,0.01807442292009477,0.008514491955398077,0.10610855246622802,0.03776745087780998
1581,1581,Fried yu ba,447,,,,,,
1582,1582,Stir fried pork with corn,310,0.1882279937324649,0.014424379444150036,0.2768058731359778,0.01375845054047388,0.0,0.5067833031469333
1583,1583,Shrimp want on noodles,433,0.022486723716767763,0.06614338102274482,0.04193470098532366,0.00795057620710151,0.0020258309654745733,0.8594587871025876
1584,1584,Pea noodles,452,0.0311540291373313,0.07963689515044263,0.006912596130775638,0.007805722489491388,0.06439130642366347,0.8100994506682956
1585,1585,Flatbread,194,0.08677253608666449,0.35441188627415304,0.07806559974045414,0.008695508492255947,0.017809642526339348,0.454244826880133
1586,1586,Roasted cauliflower,271,0.17256388941616746,0.022302777845925156,0.004008333345581019,0.012716663649967585,0.0,0.7884083357423588
1587,1587,Red date and white fungus soup,393,0.024414190224907005,0.04882838044981401,0.016310320360337034,0.007737554430565171,0.0,0.9027095545343767
1588,1588,Scallion noodles,456,0.019831854825587067,0.07833582656106892,0.024789818531983834,0.001466109531691175,0.010907520154072889,0.8646688703955961
1589,1589,Steamed abalone with garlic,417,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1590,1590,Stir fried vermicelli with cabbage,1233,0.04229912590233503,0.10417389379202978,0.0020657712649977573,0.003511289789176926,0.018690311445217805,0.8292596078062426
1591,1591,Mango melaleuca box cake,494,0.004615006351034272,0.12647081234323707,0.0,0.001489370560265699,0.019638324898018176,0.8477864858474448
1592,1592,Cantonese sponge cake,439,0.034560406027203346,0.6377241492570116,0.11493575952562726,0.007608398688604897,0.009959771189395778,0.19521151531215725
1593,1593,Seaweed rice,452,,,,,,
1594,1594,Fried eggs with fungus,792,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1595,1595,Stir fried shredded lettuce,343,0.04229912590233503,0.10417389379202978,0.0020657712649977573,0.003511289789176926,0.018690311445217805,0.8292596078062426
1596,1596,Fried crab with ginger and spring onion,333,0.01790366425686933,0.07181032548930102,0.0018588503873252311,0.004145363548235451,0.02543690003708211,0.8788448962811869
1597,1597,Chicken porridge,492,0.0,0.0,0.9979980040039919,1.999996000008e-06,0.0,0.001999996000008
1598,1598,Roasted peppers,401,0.008926186064741808,0.03868013961388116,0.005950790709827871,0.006217951458745594,0.006942589161465849,0.9332823429913378
1599,1599,Beef noodle,369,0.02411429861289415,0.08084219780880088,0.022335374944729827,0.0016285057891117618,0.012847782047853442,0.85823184079661
1600,1600,Bacon ham pizza,459,0.07586713168717524,0.2276985360752097,0.015153998134698256,0.01003592954673129,0.030113714242028584,0.6411306903141569
1601,1601,Pine nut fish,450,0.13345186276282242,0.1275055051086718,0.6664794636299612,0.014269367233264866,0.036068071016979036,0.02222573024830059
1602,1602,Kimchi fish,495,0.0,0.0,1.0,0.0,0.0,0.0
1603,1603,Ume boshi vegetable roast meat,758,0.1724636642320361,0.00090823462731909,0.15601452598170149,0.00477667837545929,0.0,0.665836896783484
1604,1604,Fried king pl euro tus,281,0.0,0.0,1.0,0.0,0.0,0.0
1605,1605,Vegetable pancake,361,0.0,0.0,1.0,0.0,0.0,0.0
1606,1606,Glutinous rice,199,0.06643381014631582,0.7968155084803343,0.0053654325375144946,0.002029548022304005,0.02731492928189197,0.10204077153163929
1607,1607,Miso soup,487,0.2194388736493438,0.0012202347005524216,0.3034316955373689,0.013033499703182995,0.0,0.462875696409552
1608,1608,Curry omelet rice,384,0.1062029164767716,0.006430450950343787,0.11715477825157587,0.005289618618695529,0.0,0.7649222357026132
1609,1609,Matcha melaleuca cake,412,0.0,0.0,1.0,0.0,0.0,0.0
1610,1610,Lotus root pork ribs soup,429,0.056220867694514155,0.16225648380542607,0.04226126449145452,0.01192781164097048,0.056412095135651964,0.6709214772319828
1611,1611,Soy sauce fried rice,500,0.0018186735948700471,0.007173656957542964,0.8082993754977987,0.009227040483573184,0.0,0.17348125346621507
1612,1612,Pumpkin soup,446,0.05115511627362545,0.6152823707355506,0.11190181684855567,0.01508638980120447,0.1314402293141765,0.07513407702688739
1613,1613,Fans habu,439,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1614,1614,Cooked duck with lemon,399,0.010711733643745091,0.09075759778154932,0.0029213819028395703,0.001861183196480062,0.02726623109316932,0.8664818723822166
1615,1615,Shrimp noodles,215,0.019831854825587067,0.07833582656106892,0.024789818531983834,0.001466109531691175,0.010907520154072889,0.8646688703955961
1616,1616,Spicy crab,1984,0.060557047657901764,0.10092841276316959,0.032356461738780845,0.0036782469486718664,0.02374786182662814,0.7787319690648479
1617,1617,Bitter gourd fried pork,494,0.1882279937324649,0.014424379444150036,0.2768058731359778,0.01375845054047388,0.0,0.5067833031469333
1618,1618,Fried hot and sour potato shreds,637,0.07886021942378998,0.5013952222623684,0.3300446220328988,0.021549129371494564,0.05062631370416147,0.017524493205286665
1619,1619,Salt and pepper peanuts,941,0.018085950538482845,0.10851570323089707,0.0033786940566396524,0.0019933996814110126,0.007949868368563888,0.8600763841240056
1620,1620,Baked crab with egg yolk,401,0.16013382260375134,0.03624718935356036,0.2679666867530618,0.007493394580784696,0.0,0.5281589067088419
1621,1621,Celery fried yu ba,348,,,,,,
1622,1622,Beef offal,437,0.0,0.0,0.999998000004,1.999996000008e-06,0.0,0.0
1623,1623,Kanto cooking,887,0.0,0.0,1.0,0.0,0.0,0.0
1624,1624,Ni giri sushi,343,0.0387379633194641,0.17813441681877923,0.030408297631600058,0.005558345770544505,0.0,0.7471609764596121
1625,1625,Fish with bean curd,473,0.05943422059851989,0.1285799151510463,0.03651514206706451,0.010109459868115659,0.032047864048221505,0.7333133982670322
1626,1626,Sizzling frog,212,0.16541454245984535,0.0,0.003025875776704488,0.005495494723124802,0.0,0.8260640870403253
1627,1627,Lilies fat and sleek cows,302,0.00835462168108879,0.2421833706590317,0.11394496075894593,0.012141479780657966,0.012078971105188614,0.6112965960150871
1628,1628,Duck wings,449,0.12865222681839528,0.01456250810981055,0.13829361149799396,0.0071382401821578935,0.0,0.7113534133916423
1629,1629,Pickled pepper baby food,328,0.0,0.8688568535179014,0.00020047458549097864,0.0017368015476718192,0.0,0.12920587034893574
1630,1630,Hakka tofu,849,0.09001995555204946,0.02838018510213949,0.0415246918862883,0.0052994070692232945,0.008962163716465101,0.8258135966738344
1631,1631,Saliva chicken,447,0.0,0.0,0.9979980040039919,1.999996000008e-06,0.0,0.001999996000008
1632,1632,Bamboo shoot pork,356,0.025511492672333963,0.051022985344667926,0.002943633769884688,0.0060329970356037994,0.021586647645821046,0.8929022435316887
1633,1633,Stir fried vegetables with mushrooms,370,0.03530813717049544,0.03984493691865966,0.003254660688900418,0.0053559682557360105,0.017752694666729553,0.8984836022994789
1634,1634,Crab con gee,360,0.07970018141917529,0.5481276699371853,0.0876601236848072,0.010851225041664003,0.0,0.27366079991716824
1635,1635,Baked spaghetti with cheese and meat sauce,390,0.02548273168141112,0.11323455089560895,0.013584179923553789,0.0022072805056805173,0.01090700577803589,0.8345842512157098
1636,1636,Haag en Daz s icecream,267,0.23807160817696751,0.011390012864511048,0.3054964164731356,0.02025550056518362,0.0,0.4247864619202022
1637,1637,Northeast chaos,337,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1638,1638,Sauce elbow,423,0.0018186735948700471,0.007173656957542964,0.8082993754977987,0.009227040483573184,0.0,0.17348125346621507
1639,1639,Cheese baked shrimp,368,0.2200570278816059,0.02406231052537186,0.29553453183725953,0.024242459080112883,0.0,0.4361036706756498
1640,1640,Vetch,447,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1641,1641,Spaghetti with tomato sauce and bacon,361,0.02548273168141112,0.11323455089560895,0.013584179923553789,0.0022072805056805173,0.01090700577803589,0.8345842512157098
1642,1642,Egg beef porridge,467,0.045585756837477794,0.08065172363553764,0.04197897168110593,0.004827862271061565,0.0,0.826955685574817
1643,1643,Bian g bian g,289,0.11196336510364298,0.0340320300404958,0.04329518614619288,0.007331999499265999,0.0,0.8033774192104024
1644,1644,Pork rice noodles,369,0.001594885823170563,0.8581482532297111,0.0005980821836889611,0.0009037121475904151,0.00498401819740801,0.13377104841843096
1645,1645,Pigskin jelly,495,0.058543738786331345,0.38698403604524106,0.18555388394989764,0.006740974150547964,0.008930400831813255,0.3532469662361688
1646,1646,Crispy pork slices,336,0.14015383004077617,0.0,0.07107801380639361,0.003906707924483755,0.0,0.7848614482283465
1647,1647,Beautiful frog fish head,329,,,,,,
1648,1648,Seafood pa ella,477,0.24574948858325976,0.028059607723645075,0.16126677074383738,0.020142290574661274,0.0,0.5447818423745965
1649,1649,Cruller,487,0.030818428605108708,0.5915150006464414,0.18192814305596433,0.005857141770686735,0.011929714298751757,0.17795157162304703
1650,1650,Casserole fish head,421,,,,,,
1651,1651,Stir fried shredded potatoes with celery,288,0.04229912590233503,0.10417389379202978,0.0020657712649977573,0.003511289789176926,0.018690311445217805,0.8292596078062426
1652,1652,Potato stew chicken nuggets,434,0.17447982428803674,0.0018965198292177905,0.19484245824384877,0.0049259906593603535,0.0,0.6238552069795363
1653,1653,Dregs biscuits,896,0.10678842862943076,0.7624893408680852,0.04191695329379526,0.01095950680592596,0.013972317764598417,0.0638734526381642
1654,1654,Kimchi hot pot,183,0.03501203230265801,0.10682648492345087,0.02327504420119879,0.004842661397461902,0.00994660008598239,0.820097177089248
1655,1655,Fried dumpling,519,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
1656,1656,Crispy pork rice,432,0.06155009170558061,0.8761001521189729,0.011356853823764463,0.012460719735338252,0.004056019222773022,0.03447616339357069
1657,1657,Tribute dish,463,0.011531970031654477,0.11033554377743986,0.00674327061173016,0.00766420592017332,0.03225042466479642,0.8314745849942058
1658,1658,Peanut,480,0.23989483010648133,0.14998076006269548,0.4578457920326799,0.012804879364142574,0.07903511844593376,0.060438619988066995
1659,1659,Fried sausage,889,0.1882279937324649,0.014424379444150036,0.2768058731359778,0.01375845054047388,0.0,0.5067833031469333
1660,1660,Hot and sour soup,339,0.025856270743456273,0.04359487509071115,0.012126390542473678,0.004934448791560585,0.005010905182840363,0.9084771096489579
1661,1661,Glutinous rice,469,0.06643381014631582,0.7968155084803343,0.0053654325375144946,0.002029548022304005,0.02731492928189197,0.10204077153163929
1662,1662,Chicken soup rice noodles,391,0.05135736201251713,0.05437247132832048,0.01336698463339487,0.004712414853312922,0.004020145754404472,0.8721706214180501
1663,1663,Fried spicy chicken wing root,386,0.19915109116205845,0.10964836121353393,0.2185951332785352,0.006449538656524734,0.003006810636568572,0.4631490650527791
1664,1664,Dora yaki,500,0.06335402399547013,0.16623754019722012,0.00021367293084475594,0.04595036377816478,0.0010683646542237798,0.7231760344440764
1665,1665,Scrambled eggs with tomatoes,889,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
